name2,lon2,lat2
b5971,113.22965,34.36544
b5972,115.53566,35.43071
b5973,114.2607,36.36173
b5974,114.99704,36.3384
b5975,114.19114,35.22032
b5976,114.87358,35.5323
b5977,114.20897,36.34055
b5978,114.16782,36.8612
b5979,114.0974,36.6223
b5980,114.6096,34.82654
b5981,114.87132,36.91027
b5982,114.92041,35.28114
b5983,115.73942,35.06057
b5984,114.37013,35.81061
b5985,115.17495,36.17138
b5986,114.92724,36.34115
b5987,115.39403,35.17353
b5988,115.60832,36.46501
b5989,114.02494,34.47563
b5990,114.52991,34.87648
b5991,113.14162,36.80113
b5992,114.58637,35.81961
b5993,114.88042,34.60396
b5994,115.36021,35.15176
b5995,115.09911,35.47659
b5996,114.27529,34.8709
b5997,113.9539,35.76704
b5998,115.01131,36.76701
b5999,113.52662,36.66552
b6000,113.63957,35.39689
b6001,115.7939,35.97975
b6002,114.25777,35.65002
b6003,114.73251,36.12629
b6004,113.45075,35.67705
b6005,113.2398,34.91811
b6006,114.64533,36.17716
b6007,115.5848,36.64214
b6008,113.87949,36.37641
b6009,115.43251,36.97723
b6010,114.02278,36.42534
b6011,113.11641,34.85743
b6012,114.74857,36.22536
b6013,115.97318,34.7935
b6014,115.99546,35.47474
b6015,114.45327,35.1772
b6016,113.51101,34.76072
b6017,114.29036,35.02064
b6018,114.05074,35.82348
b6019,115.26324,35.50271
b6020,115.64209,35.81357
b6021,115.81547,35.12179
b6022,113.29125,36.06299
b6023,115.93529,34.42758
b6024,114.14096,36.57919
b6025,114.20094,35.7738
b6026,115.87227,35.74382
b6027,113.64563,36.96126
b6028,115.72617,36.51774
b6029,115.0069,34.26486
b6030,113.54491,35.7048
b6031,114.44739,35.90379
b6032,114.89015,35.02372
b6033,115.35242,36.52909
b6034,115.59532,35.59152
b6035,114.46644,36.94369
b6036,114.15467,35.08409
b6037,114.60682,34.54653
b6038,115.59984,36.60243
b6039,114.33565,36.99289
b6040,115.43717,35.66795
b6041,114.04369,36.61469
b6042,114.63331,35.90771
b6043,115.37248,34.65762
b6044,113.51563,36.19447
b6045,114.30239,34.60869
b6046,113.19313,34.52346
b6047,113.9973,34.66353
b6048,114.35854,36.9001
b6049,114.04076,35.1266
b6050,114.07436,34.72611
b6051,115.04133,36.87323
b6052,114.1385,35.26717
b6053,114.61575,36.58255
b6054,115.92844,36.25811
b6055,113.85527,35.21997
b6056,115.65469,35.33797
b6057,114.3579,34.27187
b6058,115.47268,36.59937
b6059,115.66207,34.82625
b6060,115.83591,35.75001
b6061,115.46735,34.26746
b6062,115.3087,36.82286
b6063,113.70502,34.29774
b6064,114.80075,36.09045
b6065,115.38698,36.65503
b6066,113.43656,36.17563
b6067,113.70808,36.5359
b6068,114.81974,35.8511
b6069,114.10735,36.9841
b6070,113.31734,36.09858
b6071,115.25047,36.40748
b6072,114.75297,34.38544
b6073,115.9757,34.31194
b6074,114.80443,35.08704
b6075,114.63137,36.37271
b6076,115.92864,35.83449
b6077,114.82319,34.43236
b6078,114.39875,34.51119
b6079,115.76836,34.23249
b6080,114.04724,36.17487
b6081,113.5478,34.66297
b6082,115.25588,35.76012
b6083,114.61671,34.29283
b6084,115.78817,34.19529
b6085,113.37394,35.66668
b6086,113.22685,36.82505
b6087,115.64716,34.87888
b6088,114.09207,35.5717
b6089,115.47574,34.59902
b6090,114.20655,35.70753
b6091,113.56162,36.76265
b6092,115.64999,36.53603
b6093,114.67272,35.01764
b6094,113.44248,35.30328
b6095,113.8706,35.78382
b6096,114.10824,34.5403
b6097,115.04022,35.33854
b6098,114.39966,35.06212
b6099,115.77183,35.23556
b6100,114.18608,34.27187
b6101,113.58781,36.03833
b6102,113.41145,36.95429
b6103,114.75008,34.6357
b6104,113.59661,35.8101
b6105,113.93547,35.36338
b6106,113.2439,36.81192
b6107,113.31343,34.39745
b6108,115.64439,36.88804
b6109,113.72434,36.77551
b6110,114.39174,34.84552
b6111,115.8717,35.84657
b6112,114.44799,36.10853
b6113,114.19208,35.08557
b6114,114.80335,36.71956
b6115,115.39702,36.72216
b6116,114.9545,34.11652
b6117,113.60127,34.1346
b6118,113.83788,34.41451
b6119,115.3432,35.23466
b6120,115.43372,36.51698
b6121,114.02405,35.837
b6122,114.23893,35.82718
b6123,114.98472,36.49063
b6124,113.20853,36.42406
b6125,113.64055,36.35577
b6126,113.22713,34.91768
b6127,114.68009,36.65295
b6128,113.6439,34.65757
b6129,115.29707,36.75204
b6130,114.67403,34.91454
b6131,114.34716,34.22202
b6132,114.5153,34.77651
b6133,114.31554,36.50268
b6134,114.68886,34.39641
b6135,115.86422,35.34513
b6136,115.70772,34.41771
b6137,115.78689,35.9419
b6138,113.87993,35.25326
b6139,115.80777,35.50425
b6140,115.56632,35.88795
b6141,115.06988,35.50047
b6142,115.9124,35.57881
b6143,113.55659,35.18012
b6144,113.18989,36.83513
b6145,115.2702,34.77266
b6146,115.85889,35.99262
b6147,114.64979,34.46153
b6148,115.39586,36.92743
b6149,113.74818,36.6155
b6150,113.97282,36.1668
b6151,114.77647,36.74497
b6152,115.35541,36.01983
b6153,115.48526,35.67887
b6154,115.40282,36.26548
b6155,113.4982,34.96494
b6156,115.91116,34.31942
b6157,114.06486,34.29529
b6158,115.2596,34.36125
b6159,114.15637,36.90169
b6160,114.97113,34.55479
b6161,113.68877,34.39542
b6162,114.70399,35.61566
b6163,113.354,35.08526
b6164,113.21753,34.19338
b6165,115.18304,34.37496
b6166,115.72584,36.80841
b6167,113.60151,35.34527
b6168,114.73484,35.55116
b6169,114.2291,36.05404
b6170,115.96031,34.86893
b6171,114.40733,35.80701
b6172,115.99112,35.63667
b6173,114.61594,36.02338
b6174,115.23604,34.80746
b6175,113.7699,34.81226
b6176,114.26598,34.95711
b6177,114.08906,34.13295
b6178,113.32183,34.33109
b6179,114.35725,36.05242
b6180,115.03856,34.34355
b6181,113.90637,35.51757
b6182,113.34307,35.06804
b6183,114.79461,35.92308
b6184,113.34547,36.2484
b6185,115.45928,36.20987
b6186,113.34551,36.76035
b6187,115.47264,35.78277
b6188,114.98601,36.20753
b6189,114.08362,36.39799
b6190,114.56183,36.8653
b6191,114.06392,35.6188
b6192,113.93352,36.35452
b6193,114.76618,34.98494
b6194,115.81342,34.90769
b6195,115.54712,35.80342
b6196,115.71557,35.75126
b6197,114.76743,35.68075
b6198,114.73825,34.97377
b6199,115.05354,36.99554
b6200,115.58857,35.63873
b6201,114.33021,35.72924
b6202,115.60716,34.70734
b6203,113.2122,35.32006
b6204,115.41609,35.89085
b6205,114.56278,35.66535
b6206,115.23531,35.81312
b6207,113.66338,35.76329
b6208,115.37871,35.67939
b6209,113.20092,34.50768
b6210,115.78452,35.87836
b6211,115.06845,35.34105
b6212,115.51253,36.96577
b6213,113.74407,35.64168
b6214,115.43666,34.389
b6215,115.88379,35.35745
b6216,114.18969,35.73229
b6217,114.41437,36.69229
b6218,115.05225,34.55572
b6219,114.42457,35.9452
b6220,114.1561,36.27117
b6221,115.44821,35.23644
b6222,115.12878,35.66043
b6223,115.15282,36.70343
b6224,115.91656,35.92592
b6225,115.25832,34.68593
b6226,115.99456,35.47842
b6227,113.58223,34.12785
b6228,114.93575,36.5413
b6229,113.3136,34.12367
b6230,114.12775,34.68813
b6231,114.24269,36.39445
b6232,115.96272,35.73822
b6233,115.39971,34.78289
b6234,114.79836,36.83573
b6235,114.47223,36.39837
b6236,115.85203,34.95766
b6237,114.5662,35.56687
b6238,114.93905,35.04973
b6239,115.90014,35.85926
b6240,114.66407,36.16039
b6241,115.93485,36.17937
b6242,113.83801,36.6655
b6243,113.32261,35.09147
b6244,114.50302,35.73515
b6245,115.80935,36.66793
b6246,114.56014,34.70721
b6247,114.48183,36.41428
b6248,115.43981,35.62173
b6249,113.19006,36.05141
b6250,114.07905,36.06158
b6251,115.00505,34.44985
b6252,115.72159,34.59956
b6253,115.44335,35.34648
b6254,113.90053,36.35616
b6255,114.81666,35.28911
b6256,115.19372,34.27015
b6257,113.91544,34.2595
b6258,115.77417,36.41679
b6259,115.24737,35.87806
b6260,115.71868,34.56696
b6261,115.96483,36.02996
b6262,115.33934,34.91304
b6263,113.88718,36.88547
b6264,113.93244,36.04459
b6265,115.13364,35.49815
b6266,113.24623,35.1627
b6267,113.98968,36.1642
b6268,115.16163,36.48121
b6269,113.89164,35.22657
b6270,115.73403,34.6857
b6271,115.22454,35.48975
b6272,113.50574,35.1128
b6273,115.34444,34.50832
b6274,113.71296,36.05962
b6275,114.00286,36.04727
b6276,114.97114,35.73098
b6277,115.96475,34.8593
b6278,113.88517,36.87554
b6279,115.74478,35.90681
b6280,114.81517,36.06805
b6281,115.98932,34.86981
b6282,114.24995,34.51509
b6283,114.50119,36.46033
b6284,113.95214,34.99805
b6285,113.8268,34.49475
b6286,115.43307,34.23818
b6287,113.25214,36.20209
b6288,113.7444,36.65505
b6289,115.43439,36.96462
b6290,113.92341,34.45468
b6291,114.11032,36.15702
b6292,114.70207,35.33531
b6293,113.61781,36.01308
b6294,115.83411,36.14895
b6295,113.61574,34.73304
b6296,114.47873,34.99721
b6297,115.96773,35.65507
b6298,114.40724,36.52237
b6299,114.65529,36.19622
b6300,113.89432,35.74695
b6301,114.77661,36.1561
b6302,114.96887,35.49456
b6303,113.95965,34.7538
b6304,115.65315,36.21139
b6305,113.12309,36.85656
b6306,113.58178,34.13959
b6307,113.46327,36.6759
b6308,114.73462,35.82292
b6309,114.97095,36.37227
b6310,113.99946,36.02772
b6311,114.86761,36.41254
b6312,113.48604,36.48676
b6313,114.6377,35.16119
b6314,113.84854,35.6951
b6315,114.70558,36.58748
b6316,113.77372,35.12488
b6317,114.0555,36.69839
b6318,113.22727,35.67144
b6319,115.7417,36.33115
b6320,115.13715,34.93749
b6321,113.78594,34.50347
b6322,115.76008,34.86592
b6323,113.14628,36.81604
b6324,115.16564,36.8558
b6325,113.31489,35.83647
b6326,114.29599,36.98709
b6327,114.86171,35.68327
b6328,114.3795,36.76976
b6329,114.29466,35.93414
b6330,114.32027,34.29947
b6331,115.12315,34.41193
b6332,113.26278,35.27482
b6333,113.12112,35.81393
b6334,115.9744,35.27039
b6335,114.54354,35.35651
b6336,113.58302,35.83285
b6337,115.20959,34.82633
b6338,113.62738,36.72382
b6339,114.78901,35.21513
b6340,113.54141,36.81521
b6341,115.47199,34.99993
b6342,115.71034,36.28853
b6343,114.15682,34.82745
b6344,115.09207,36.38188
b6345,114.64411,36.43926
b6346,114.95714,34.75274
b6347,114.47539,35.98346
b6348,115.35073,36.62783
b6349,113.61864,36.01765
b6350,113.54647,35.30718
b6351,115.88032,36.20966
b6352,113.41042,36.43955
b6353,114.09608,34.34844
b6354,114.85167,34.9347
b6355,115.66642,36.71648
b6356,115.25358,35.73007
b6357,113.57336,35.48245
b6358,114.95463,36.85438
b6359,113.58155,36.23848
b6360,115.7159,36.82931
b6361,115.54976,35.68597
b6362,113.9812,34.84932
b6363,115.80893,35.32591
b6364,113.572,34.69465
b6365,113.47544,36.72176
b6366,113.39289,36.33206
b6367,114.96187,35.85126
b6368,113.95565,35.8358
b6369,114.00382,34.93208
b6370,113.76087,36.93972
b6371,113.92368,36.32364
b6372,115.88335,36.54862
b6373,114.34923,36.94822
b6374,115.13661,36.09188
b6375,113.53318,34.24519
b6376,115.39926,36.777
b6377,114.51193,34.17649
b6378,113.79849,34.37488
b6379,114.09736,34.55839
b6380,115.06196,34.3138
b6381,115.52438,35.01688
b6382,113.45493,34.19365
b6383,113.74236,34.20524
b6384,115.19245,34.88185
b6385,114.39998,34.36745
b6386,114.29559,35.28568
b6387,115.63121,36.52551
b6388,115.78433,34.52584
b6389,113.35493,36.93217
b6390,115.68379,35.50034
b6391,113.77895,34.32244
b6392,115.34823,36.53091
b6393,115.61764,36.02562
b6394,115.05869,35.43527
b6395,114.00039,36.57416
b6396,115.62213,36.40884
b6397,114.9019,35.14821
b6398,114.8793,34.94279
b6399,113.61332,35.04027
b6400,114.28479,34.9044
b6401,115.74165,36.45198
b6402,115.99113,36.9819
b6403,114.02759,35.81224
b6404,114.47871,36.14171
b6405,113.15509,34.93556
b6406,114.57584,36.8125
b6407,115.55236,36.15328
b6408,114.04916,36.35229
b6409,113.42783,36.4248
b6410,113.86152,34.71357
b6411,114.96083,35.66573
b6412,115.73278,36.76791
b6413,115.90138,35.92871
b6414,113.29951,36.74794
b6415,115.70293,34.27293
b6416,113.15138,36.04202
b6417,114.79857,36.6787
b6418,114.3212,35.62842
b6419,113.37989,34.88747
b6420,114.92134,36.51558
b6421,114.5769,34.86915
b6422,113.21979,34.4891
b6423,115.37017,34.15132
b6424,114.75666,35.52291
b6425,115.79403,35.49959
b6426,113.75324,34.57737
b6427,113.28488,35.04965
b6428,115.09569,34.87419
b6429,113.82569,35.39503
b6430,114.88811,34.34386
b6431,114.2466,34.23911
b6432,114.63177,36.10224
b6433,113.93373,36.8013
b6434,113.16676,34.77194
b6435,115.55647,36.06606
b6436,114.94578,34.17709
b6437,113.59308,35.58846
b6438,115.13269,35.51364
b6439,113.8671,35.16046
b6440,115.65167,34.26721
b6441,115.4285,36.60826
b6442,114.44778,34.35362
b6443,114.72507,36.29072
b6444,113.41201,36.93376
b6445,113.36731,34.42672
b6446,115.19639,35.18017
b6447,114.71838,36.4586
b6448,113.53025,36.02595
b6449,114.60507,35.83771
b6450,114.43829,35.08501
b6451,113.89131,36.06359
b6452,113.84883,34.95921
b6453,114.27824,35.84752
b6454,114.46213,34.62333
b6455,115.43849,35.311
b6456,115.24854,35.09759
b6457,115.67816,35.62722
b6458,113.18526,34.38378
b6459,114.50813,36.35873
b6460,113.44999,36.80391
b6461,115.39794,34.66451
b6462,113.13167,35.20448
b6463,114.8373,35.95098
b6464,115.86409,35.42499
b6465,113.12675,36.20633
b6466,113.91011,34.27376
b6467,115.39816,35.45552
b6468,114.28198,36.71805
b6469,114.17241,34.22404
b6470,115.84905,34.42868
b6471,114.82197,36.92664
b6472,114.7041,36.26359
b6473,115.80683,36.10451
b6474,114.61168,34.41414
b6475,114.3939,34.65929
b6476,114.60913,34.15213
b6477,114.10497,36.52111
b6478,113.71506,35.39667
b6479,113.95481,35.58396
b6480,113.22905,36.50102
b6481,115.49345,35.55712
b6482,113.59581,35.41219
b6483,113.27785,36.73716
b6484,114.96161,36.17212
b6485,115.58745,36.65796
b6486,113.90866,36.8633
b6487,115.31283,36.40965
b6488,113.92218,34.4186
b6489,115.34187,35.61746
b6490,113.31927,34.32113
b6491,114.08865,36.79312
b6492,114.92005,35.73986
b6493,114.09589,35.66139
b6494,113.40599,36.11764
b6495,113.22061,36.78494
b6496,113.21557,36.96183
b6497,113.4307,35.34004
b6498,114.80157,34.93764
b6499,115.3837,36.79098
b6500,115.26865,35.61588
b6501,115.3269,34.52848
b6502,113.18662,34.90236
b6503,113.7825,35.66413
b6504,113.59653,36.46813
b6505,113.41581,36.94319
b6506,114.08143,35.68395
b6507,113.20966,34.58833
b6508,115.73108,34.71699
b6509,113.67289,36.71877
b6510,113.59462,34.98676
b6511,114.47351,35.23199
b6512,113.52545,35.60126
b6513,115.4804,35.40175
b6514,114.18491,35.76548
b6515,115.19718,36.87446
b6516,114.45246,36.9806
b6517,114.75669,35.92634
b6518,115.1473,36.17423
b6519,113.6336,34.21629
b6520,114.52235,34.77185
b6521,114.37709,35.61004
b6522,115.22285,36.40691
b6523,114.55568,34.17618
b6524,115.10353,36.74386
b6525,115.3297,35.60002
b6526,115.83294,34.8064
b6527,114.08261,34.34687
b6528,115.86881,34.75355
b6529,113.9273,36.34238
b6530,115.93467,34.14622
b6531,113.40541,35.46909
b6532,113.96034,34.396
b6533,115.35431,34.64307
b6534,113.35421,36.99471
b6535,115.04747,35.64417
b6536,114.46347,34.58474
b6537,114.95675,34.8834
b6538,114.77029,35.99923
b6539,113.71953,34.14093
b6540,114.81825,35.28613
b6541,115.02066,34.56024
b6542,113.35999,36.53135
b6543,115.87056,35.32729
b6544,115.0748,35.03368
b6545,113.27428,35.4122
b6546,114.54773,34.89026
b6547,114.49638,34.9714
b6548,113.70591,35.52239
b6549,113.94066,36.54425
b6550,113.22559,36.04595
b6551,115.60382,35.17318
b6552,114.29843,36.07042
b6553,115.2951,36.03963
b6554,114.65566,34.39891
b6555,114.3868,34.92622
b6556,114.48073,36.87784
b6557,114.41139,36.53636
b6558,113.9473,34.39993
b6559,115.29577,36.0809
b6560,113.4406,34.54238
b6561,115.69066,34.28434
b6562,114.81583,35.12275
b6563,114.84509,36.01328
b6564,115.74229,35.91941
b6565,114.42363,34.7437
b6566,114.7517,36.80509
b6567,114.46328,36.88667
b6568,115.25105,35.31574
b6569,115.91505,36.38887
b6570,114.89061,34.98437
b6571,114.53598,34.71294
b6572,115.67362,35.60572
b6573,115.44949,35.48858
b6574,114.21629,34.64142
b6575,115.68078,36.58093
b6576,114.62435,35.61065
b6577,115.0955,36.48793
b6578,114.90842,36.52747
b6579,114.96697,36.06693
b6580,115.97445,35.78287
b6581,115.41118,35.24953
b6582,113.88833,34.84222
b6583,113.20116,35.11279
b6584,114.66063,35.41593
b6585,114.9526,36.63584
b6586,114.10779,36.10177
b6587,114.67052,36.38358
b6588,114.34396,35.88802
b6589,114.95824,35.61677
b6590,115.51036,35.78153
b6591,113.94689,34.66
b6592,115.51524,34.16333
b6593,115.30959,34.1666
b6594,113.77594,35.56208
b6595,114.5495,36.13639
b6596,115.25685,34.93404
b6597,115.44084,36.12915
b6598,115.83236,34.73802
b6599,113.6195,34.24632
b6600,114.81188,36.83952
b6601,113.65801,34.17309
b6602,115.82097,36.40453
b6603,114.43005,35.69061
b6604,113.68945,34.47204
b6605,115.89304,36.18713
b6606,114.33864,35.22868
b6607,114.59808,36.58008
b6608,115.9054,36.7724
b6609,115.98866,36.7524
b6610,113.5225,34.28955
b6611,115.18305,34.53871
b6612,114.32285,35.49663
b6613,114.82411,35.39051
b6614,113.59282,36.3003
b6615,115.01192,34.91769
b6616,113.13091,35.71892
b6617,115.58789,35.05721
b6618,114.23862,36.75059
b6619,114.40208,36.35354
b6620,115.61983,35.49748
b6621,115.10865,34.93885
b6622,115.15749,34.99678
b6623,114.6118,36.11086
b6624,114.81533,36.6681
b6625,113.84117,35.33338
b6626,113.76593,35.71015
b6627,114.56076,35.84728
b6628,115.29092,36.21951
b6629,115.21998,36.71969
b6630,113.71703,34.68859
b6631,115.91456,35.00754
b6632,113.15,36.15826
b6633,114.5409,34.55726
b6634,115.29027,34.34461
b6635,115.20724,35.91756
b6636,115.61631,36.4915
b6637,115.00635,34.11936
b6638,113.97195,36.15202
b6639,114.33641,34.49989
b6640,115.40195,34.81322
b6641,114.41488,34.33547
b6642,114.31615,35.12211
b6643,114.12668,35.07142
b6644,114.95385,34.56611
b6645,114.82215,35.04206
b6646,113.47144,35.12307
b6647,113.72848,34.54447
b6648,114.80291,34.41728
b6649,114.03392,36.3953
b6650,115.1129,35.1401
b6651,113.31555,36.21361
b6652,114.28492,35.64395
b6653,114.48942,36.81646
b6654,113.34327,36.61734
b6655,114.69953,36.44914
b6656,115.05517,35.13239
b6657,113.25321,34.50554
b6658,115.77041,35.50906
b6659,114.63918,36.37219
b6660,113.52222,35.2402
b6661,113.32129,36.92743
b6662,113.72475,36.62025
b6663,113.70025,34.53391
b6664,114.42096,35.60533
b6665,115.30162,36.1089
b6666,115.08633,36.9855
b6667,114.80333,35.5162
b6668,113.24404,36.42037
b6669,115.59031,36.5298
b6670,115.92596,36.55443
b6671,114.02806,36.64238
b6672,115.86807,35.4404
b6673,114.1402,36.60933
b6674,113.51923,34.77023
b6675,113.24668,36.55939
b6676,115.94151,34.48672
b6677,114.6758,34.96586
b6678,114.9651,36.66994
b6679,113.36299,36.26655
b6680,115.27192,35.40331
b6681,114.54688,35.87258
b6682,114.03209,36.84791
b6683,113.88477,36.75618
b6684,114.56426,35.96507
b6685,113.83366,34.33127
b6686,113.54721,34.71514
b6687,114.10894,35.19702
b6688,113.7374,34.86846
b6689,114.9814,35.10526
b6690,114.97801,36.12455
b6691,114.24185,35.32932
b6692,115.32899,34.93576
b6693,114.67348,36.6416
b6694,114.10949,35.75015
b6695,114.93694,35.27451
b6696,113.23792,35.23901
b6697,115.247,36.97714
b6698,113.98477,35.75689
b6699,114.27642,34.35218
b6700,113.53555,34.99457
b6701,113.60322,35.75124
b6702,113.67642,36.26997
b6703,115.28138,35.05424
b6704,113.38471,36.79562
b6705,115.77677,34.91721
b6706,115.12159,36.40034
b6707,114.58086,35.02424
b6708,115.14549,36.93699
b6709,114.47541,36.59898
b6710,115.67802,35.21178
b6711,115.46257,34.95548
b6712,114.9146,35.23466
b6713,114.3013,34.34817
b6714,115.39905,36.84331
b6715,113.1164,36.47324
b6716,113.14984,36.62743
b6717,114.79808,36.88658
